All Players  CBS Average Projections Standard Categories,,,,,,,,,,,,,,,,,,,,,
,,,Upcoming,,,Trends,,Passing,,,,,Rushing,,,Receiving,,,,Fumbles,FPTS
Avail,Player,Opp,OVP,Bye,Rost,Start,ATT,Comp,Yds,TD,Int,Att,Yds,TD,Tar,Rec,Yds,TD,Lost,Avg,Total
FA,Alvin Kamara RB | NO ,@ATL,27,14,98,95,0,0,0,0,0,233,893,6,83,62,531,5,3,5.41,92
FA,Nick Chubb RB | CLE,@CAR,15,9,98,93,0,0,0,0,0,257,1331,7,30,24,206,1,3,5.41,92
FA,Josh Jacobs RB | LV ,@LAC,30,6,99,88,0,0,0,0,0,247,1012,10,50,41,302,0,3,5.35,91
FA,Antonio Gibson RB | WAS ,JAC,22,14,95,49,0,0,0,0,0,233,983,7,54,43,294,3,4,5.24,89
FA,Elijah Mitchell RB | SF ,@CHI,21,9,95,38,0,0,0,0,0,307,1284,7,16,14,97,1,3,5.24,89
FA,Aaron Jones RB | GB,@MIN,28,14,99,83,0,0,0,0,0,186,848,6,76,60,510,5,2,5.18,88
FA,Mike Evans WR | TB ,@DAL,17,11,98,60,0,0,0,0,0,1,7,0,127,81,1139,12,1,5.18,88
FA,J.K. Dobbins RB | BAL ,@NYJ,32,10,18,4,0,0,0,0,0,175,1025,9,46,34,242,0,2,5.06,86
FA,Christian McCaffrey RB | CAR ,CLE,16,13,41,8,0,0,0,0,0,224,972,5,100,87,743,4,3,5.06,86
FA,David Montgomery RB | CHI ,SF,7,14,98,91,0,0,0,0,0,258,1044,8,53,43,324,1,3,5,85
FA,Javonte Williams RB | DEN ,@SEA,25,9,98,65,0,0,0,0,0,213,972,5,48,39,304,4,3,4.94,84
FA,Travis Kelce TE | KC ,@ARI,2,8,99,87,0,0,0,0,0,2,3,1,164,118,1421,10,1,4.82,82
FA,Justin Jefferson WR | MIN ,GB,16,7,99,95,0,0,0,0,0,5,12,0,158,103,1624,9,1,4.82,82
FA,D'Andre Swift RB | DET ,PHI,20,6,96,47,0,0,0,0,0,200,837,7,85,68,494,3,3,4.76,81
FA,Deebo Samuel WR | SF ,@CHI,31,9,100,96,0,0,0,0,0,63,356,5,117,77,1289,5,2,4.65,79
FA,Leonard Fournette RB | TB ,@DAL,6,11,77,29,0,0,0,0,0,186,764,9,88,72,473,1,3,4.53,77
FA,Mark Andrews TE | BAL,@NYJ,25,10,99,94,0,0,0,0,0,1,0,0,149,102,1261,10,1,4.47,76
FA,Ja'Marr Chase WR | CIN,PIT,27,10,99,86,0,0,0,0,0,10,40,0,135,88,1426,10,1,4.47,76
FA,Ezekiel Elliott RB | DAL ,TB,4,9,99,87,0,0,0,0,0,199,825,8,50,35,216,1,2,4.41,75
FA,Devin Singletary RB | BUF ,@LAR,10,7,86,47,0,0,0,0,0,191,894,7,41,32,202,1,2,4.41,75
FA,Saquon Barkley RB | NYG,@TEN,3,9,98,74,0,0,0,0,0,231,886,5,85,61,394,3,3,4.35,74
